emp_no,first_name,last_name,title,from_date,salary
99153,Maik,Montresor,Senior Engineer,1993-06-06,40000
494898,Randy,Ferriere,Senior Staff,1993-06-06,48474
455356,Gretta,Murthy,Assistant Engineer,1993-06-06,53254
46191,Hilari,Pocchiola,Assistant Engineer,1993-06-06,47480
85159,Kendra,Buescher,Staff,1993-06-06,48854
293508,Sachin,Ranta,Senior Engineer,1993-06-06,40000
487677,Danny,Kilgour,Senior Engineer,1993-06-05,41772
216250,Jaana,Zweizig,Staff,1993-06-05,75580
237576,Alper,Andreotta,Senior Staff,1993-06-05,40000
489365,Adhemar,Validov,Senior Engineer,1993-06-05,58626
92802,Alair,Luks,Senior Staff,1993-06-05,76564
451031,Tetsushi,Thimonier,Senior Staff,1993-06-05,46807
457510,Christoper,Chachaty,Staff,1993-06-05,40694
104431,Xuedong,Kenevan,Staff,1993-06-05,45628
265105,Ronnie,Capobianchi,Senior Staff,1993-06-05,40519
227801,Valery,Brobst,Assistant Engineer,1993-06-05,58111
427658,Uriel,Foong,Engineer,1993-06-05,50147
291665,Rosella,Siepmann,Senior Engineer,1993-06-05,48718
254628,Gor,Chiola,Senior Staff,1993-06-05,41606
98240,Martien,Stifter,Senior Staff,1993-06-05,62338
84255,Ramalingam,Nations,Senior Staff,1993-06-05,44357
439560,Peternela,Legleitner,Senior Staff,1993-06-05,40000
105304,Nikolaus,Steinauer,Senior Engineer,1993-06-05,42004
285106,Cedric,Siepmann,Senior Engineer,1993-06-04,40000
38472,Masadi,Winter,Senior Staff,1993-06-04,40000
66858,Morris,Perng,Senior Staff,1993-06-04,60632
256576,Kolar,Boudaillier,Senior Staff,1993-06-04,50817
28358,Constantino,Salinas,Senior Staff,1993-06-04,69377
259387,Vivian,Selenyi,Senior Engineer,1993-06-04,40000
490331,Zito,Peris,Senior Staff,1993-06-04,40000
477303,Kousuke,Zambonelli,Senior Engineer,1993-06-03,60691
55409,Sverrir,Borstler,Senior Staff,1993-06-03,40000
61197,Roselyn,Cannard,Engineer,1993-06-03,40000
262993,Guttorm,Danley,Staff,1993-06-03,40000
218201,Harjit,Ashish,Senior Staff,1993-06-03,55865
101719,Nadjib,Wolniewicz,Senior Engineer,1993-06-03,51059
299228,Filipp,Thisen,Engineer,1993-06-03,40000
96083,Khalil,Muchinsky,Staff,1993-06-03,47965
279143,Marl,Krohm,Senior Engineer,1993-06-03,66490
455630,Jiong,Muchinsky,Senior Staff,1993-06-03,58927
250819,Tommaso,Huhdanpaa,Senior Staff,1993-06-03,79004
84809,Hironoby,Zobel,Engineer,1993-06-03,40000
416663,Chiranjit,Beeson,Engineer,1993-06-03,40000
284935,Shaw,Sadowski,Technique Leader,1993-06-03,43926
227531,Pranay,Varker,Senior Engineer,1993-06-03,40000
489890,Bezalel,Hebert,Senior Staff,1993-06-03,54681
214451,Tristan,Scallan,Senior Staff,1993-06-02,80944
464033,Fan,Beilner,Senior Engineer,1993-06-02,40000
448363,Elrique,Duclos,Senior Engineer,1993-06-02,40000
270394,Suvo,Improta,Senior Engineer,1993-06-02,40000
453183,Maha,Ventosa,Senior Staff,1993-06-02,94005
66945,Perry,Kusakabe,Senior Staff,1993-06-02,74549
449835,Etsuo,Armand,Senior Engineer,1993-06-02,71377
423171,Francesca,Mandell,Senior Staff,1993-06-02,60469
85755,Aloys,Ozeri,Senior Staff,1993-06-01,82248
243213,Malu,Kusakabe,Senior Staff,1993-06-01,64721
418834,Shaunak,Leijenhorst,Engineer,1993-06-01,47297
76198,Toshiki,Waeselynck,Senior Engineer,1993-06-01,50818
18946,Gio,Warwick,Engineer,1993-06-01,40000
491380,Phillip,Linares,Senior Staff,1993-06-01,79287
236856,JoAnne,Couchot,Engineer,1993-06-01,45157
78649,Gino,Lorys,Senior Staff,1993-06-01,55424
299569,Siamak,Casperson,Engineer,1993-06-01,53380
430079,Mikhail,England,Staff,1993-06-01,80798
14723,Constantino,Assaf,Staff,1993-06-01,40000
78938,Kerhong,Krybus,Staff,1993-06-01,67668
219609,Karlis,Sanella,Senior Engineer,1993-06-01,40000
443093,Theirry,Beutelspacher,Senior Staff,1993-05-31,43334
411869,Serenella,Sherertz,Senior Staff,1993-05-31,79059
213867,Leni,Thimonier,Senior Staff,1993-05-31,40000
211872,Hiroyasu,Boudaillier,Staff,1993-05-31,40000
484188,Aimee,Aloisi,Senior Staff,1993-05-30,40000
272704,Noritoshi,Laurillard,Engineer,1993-05-30,40000
430675,Shiv,Comellas,Senior Engineer,1993-05-30,40000
282820,Leucio,Pietracaprina,Senior Engineer,1993-05-30,45085
482007,Satyanarayana,Schrooten,Staff,1993-05-30,77469
271453,Shalesh,Gadepally,Senior Staff,1993-05-30,52819
19583,Edwin,Veccia,Senior Staff,1993-05-30,64800
496017,Faiza,Rodham,Senior Staff,1993-05-30,50839
461022,Munehiko,Krichel,Engineer,1993-05-30,40000
52307,Michaela,Suri,Senior Engineer,1993-05-30,62282
491399,Candido,Brender,Senior Engineer,1993-05-30,61713
494969,Mabry,Ullian,Engineer,1993-05-29,56008
225919,Christfried,Dayang,Senior Staff,1993-05-29,40000
405714,Geoffry,Hofting,Senior Staff,1993-05-29,77706
491412,Chuanyi,Pettit,Engineer,1993-05-29,58725
257467,Jacqueline,Hofmeyr,Senior Engineer,1993-05-29,64625
400395,Kamran,Schoegge,Senior Engineer,1993-05-29,40000
86559,Weiye,Tsukuda,Senior Engineer,1993-05-29,52178
483285,Zhenhua,Baezner,Senior Engineer,1993-05-29,51476
34368,Wonhee,Ranon,Senior Staff,1993-05-29,63925
474154,Jackson,Taneja,Senior Staff,1993-05-29,43259
215371,Yahiko,Chinin,Senior Staff,1993-05-29,91866
477906,Mahendra,Varley,Staff,1993-05-29,83292
404572,Sachar,Kitsuregawa,Engineer,1993-05-28,51066
423570,Suebskul,Ullian,Staff,1993-05-28,40000
28770,Abdelghani,Farris,Senior Engineer,1993-05-28,49773
231891,Yagil,Ranka,Senior Staff,1993-05-28,74026
439969,Ohad,Gini,Senior Staff,1993-05-28,49147
78048,Jaewoo,Jumpertz,Senior Staff,1993-05-28,73938
80144,Boutros,Dechter,Senior Engineer,1993-05-27,44917
87852,Nikolaos,Pokrovskii,Senior Staff,1993-05-27,56372
415490,Huican,Paciorek,Staff,1993-05-27,40000
204160,Szabolcs,Carrere,Senior Staff,1993-05-27,43589
39806,Shuzo,Rosenbaum,Staff,1993-05-27,80871
79251,Gennady,Taubenfeld,Senior Staff,1993-05-27,63154
446981,Yannik,Chartres,Senior Staff,1993-05-27,40000
277973,Parviz,Morton,Senior Staff,1993-05-26,40000
30396,Vishv,Hmelo,Senior Engineer,1993-05-26,43983
18130,Claudi,Cairo,Staff,1993-05-26,40000
45216,Gou,Ballarin,Senior Engineer,1993-05-26,41211
284594,Sahrah,Rouquie,Senior Staff,1993-05-26,55783
436002,Kazuyasu,Takanami,Engineer,1993-05-26,40000
93942,Thanasis,Tiemann,Engineer,1993-05-26,40000
74327,Aloke,Rahier,Staff,1993-05-26,40000
480244,Etsuo,Pettis,Senior Engineer,1993-05-26,40000
93291,Kasidit,Hofstetter,Staff,1993-05-26,60896
486969,Vishwani,Picci,Engineer,1993-05-26,43201
488882,Kwangsub,Khalil,Senior Engineer,1993-05-26,48769
437205,Godehard,Panangaden,Senior Engineer,1993-05-25,43783
485692,Erzsebet,Valiente,Senior Staff,1993-05-25,87178
66062,Zita,Ranta,Senior Staff,1993-05-25,55543
415134,Conal,Minakawa,Senior Staff,1993-05-25,40000
435617,Almudena,Broder,Senior Engineer,1993-05-25,40000
201034,Ioana,Montemayor,Senior Staff,1993-05-25,40000
60137,Stafford,Conti,Technique Leader,1993-05-25,64196
473116,Sadun,Bultermann,Senior Staff,1993-05-25,91719
21421,Avishai,Yoshizawa,Staff,1993-05-25,58531
422641,Padma,Hasham,Senior Staff,1993-05-25,68857
55408,Remzi,Reistad,Senior Engineer,1993-05-25,40000
224171,Chaitali,Ramamoorthy,Senior Staff,1993-05-25,67175
229858,Giri,Dulin,Senior Staff,1993-05-24,40000
40932,Kolar,DuBourdieux,Senior Staff,1993-05-24,45478
427237,Zhigen,Pagter,Senior Staff,1993-05-24,40000
286485,Heeju,Wiegley,Senior Staff,1993-05-24,40000
218214,Tonia,Montresor,Senior Engineer,1993-05-24,69259
422775,Moto,Emmart,Engineer,1993-05-24,40000
298835,True,Scallan,Senior Engineer,1993-05-24,49675
44425,Yinghua,Businaro,Senior Staff,1993-05-24,51444
67227,Shuky,Showalter,Engineer,1993-05-24,40000
415904,Howell,Matzov,Engineer,1993-05-24,40000
250141,Brewster,Chenney,Senior Staff,1993-05-24,46120
37674,Vitali,Sinitsyn,Staff,1993-05-24,83927
250664,Boutros,Gargeya,Senior Staff,1993-05-24,40000
268967,Tooru,Snedden,Technique Leader,1993-05-24,40000
450412,Kazuhiro,Raney,Senior Engineer,1993-05-24,40000
453822,Claude,Piancastelli,Senior Staff,1993-05-24,47551
265040,Yuping,Choobineh,Senior Engineer,1993-05-24,79189
437824,Georg,Peral,Senior Engineer,1993-05-23,40000
404691,Alselm,Tomescu,Senior Engineer,1993-05-23,40000
82002,King,Farris,Senior Staff,1993-05-23,67766
87319,Zita,Bain,Senior Staff,1993-05-23,40000
462518,Ishfaq,Stavenow,Senior Staff,1993-05-23,53007
405092,Yonghong,Hutton,Staff,1993-05-23,76028
447072,George,Mukaidono,Engineer,1993-05-23,40000
213083,Wonhee,Nishimukai,Senior Staff,1993-05-23,78667
424259,Seongbin,Bennis,Engineer,1993-05-23,60122
81358,Premal,Quadeer,Senior Staff,1993-05-23,95018
15005,Kiam,Sadowsky,Senior Engineer,1993-05-23,50368
426922,Leucio,Cesareni,Senior Staff,1993-05-23,40000
99771,Gudjon,Lund,Engineer,1993-05-23,40000
103835,Masasuke,Cyre,Senior Engineer,1993-05-23,53360
427883,Boriana,Vecchi,Engineer,1993-05-22,62369
10943,Berna,Skafidas,Engineer,1993-05-22,45890
276360,Berry,Gerlach,Assistant Engineer,1993-05-22,40000
493026,Jiang,Swen,Senior Engineer,1993-05-22,64696
431009,Tremaine,Lamba,Senior Engineer,1993-05-22,44962
236609,Denny,Luks,Senior Staff,1993-05-21,52850
459934,Kenroku,Gronowski,Staff,1993-05-21,44753
230723,Shimshon,Portugali,Senior Staff,1993-05-21,60245
14560,Elrique,Driscoll,Senior Engineer,1993-05-21,62770
106877,Temple,Hemaspaandra,Senior Staff,1993-05-21,56319
473314,Hironobu,Ruemmler,Senior Staff,1993-05-21,56673
296967,Amabile,Gronowski,Senior Engineer,1993-05-21,40847
212723,Haldon,Nooteboom,Senior Staff,1993-05-21,40000
498719,Cordelia,Zockler,Senior Engineer,1993-05-21,64073
481695,Bikash,Pusterhofer,Staff,1993-05-21,40000
438096,Szabolcs,Szilard,Assistant Engineer,1993-05-21,40000
489350,Oscal,Belinskaya,Senior Staff,1993-05-21,40000
451270,Harngdar,Uludag,Senior Engineer,1993-05-21,47970
45550,Shaowen,McFarlin,Senior Engineer,1993-05-21,53893
58590,Jayson,Roisin,Senior Staff,1993-05-20,60702
80740,Shuzo,Kermarrec,Senior Engineer,1993-05-20,40000
210090,Shigeu,Ladret,Senior Staff,1993-05-20,40000
465471,Wilmer,Birta,Senior Staff,1993-05-20,82182
448282,Rosine,Peek,Senior Engineer,1993-05-20,40000
77568,Erzsebet,Peck,Staff,1993-05-20,84201
239065,Akhilish,Braunmuhl,Senior Staff,1993-05-20,70888
44591,Karlis,Laventhal,Senior Engineer,1993-05-20,43492
227134,Mohamadou,Nollmann,Senior Staff,1993-05-20,40000
259382,Gurbir,Ushiama,Senior Engineer,1993-05-20,40000
70164,Ult,Bergere,Engineer,1993-05-20,52833
215890,Denis,Kroon,Senior Engineer,1993-05-20,40000
264802,Bluma,Kroll,Senior Engineer,1993-05-20,46915
424461,Nitsan,Snyers,Senior Engineer,1993-05-20,64241
257793,Mitsuyuki,Kalafatis,Engineer,1993-05-20,66402
277203,Shigeichiro,Piancastelli,Senior Engineer,1993-05-19,63506
268355,Gregory,Petereit,Senior Staff,1993-05-19,72001
33574,Mabhin,McAffer,Senior Engineer,1993-05-19,40000
290716,Mohd,Kakkar,Senior Engineer,1993-05-19,45429
101428,Tiina,Muhling,Senior Engineer,1993-05-19,59123
464020,Leaf,Kuzuoka,Senior Engineer,1993-05-19,40000
87769,Subhrajyoti,Tomescu,Engineer,1993-05-19,76979
18450,Takahito,Hoppenstand,Senior Staff,1993-05-19,59963
269725,Sarita,Ranon,Engineer,1993-05-19,40000
13535,Arunas,Schlenzig,Engineer,1993-05-19,40000
408339,Yolla,Seiwald,Senior Staff,1993-05-19,53056
408736,Junsik,Poehlman,Senior Staff,1993-05-19,70387
277729,Shirish,Nanard,Staff,1993-05-19,40000
24855,Dung,Lund,Senior Staff,1993-05-19,40000
490582,Vishu,Lanteri,Senior Engineer,1993-05-19,50840
413955,Ger,Mansanne,Senior Engineer,1993-05-19,59317
11134,Sachar,Rajcani,Engineer,1993-05-19,58731
475148,Srinidhi,Pero,Engineer,1993-05-19,40000
289850,Boutros,Stasinski,Staff,1993-05-19,41741
471300,Jaana,Rassart,Senior Staff,1993-05-19,49134
246756,Suvo,Schwartzburd,Senior Staff,1993-05-18,89251
43222,Lenore,Angelopoulos,Senior Staff,1993-05-18,95505
426433,Danny,Welham,Senior Staff,1993-05-18,71306
492887,Soenke,Luby,Senior Staff,1993-05-18,67037
46717,Roded,Yeung,Senior Engineer,1993-05-18,40000
469976,Mamdouh,Loncour,Senior Engineer,1993-05-18,40000
259104,Masali,Ponthieu,Senior Staff,1993-05-18,60446
243540,Kish,Larfeldt,Staff,1993-05-18,40000
264890,Serenella,Unno,Engineer,1993-05-18,62125
437123,Prodip,Shimshoni,Engineer,1993-05-18,55971
236795,Arno,Trystram,Staff,1993-05-18,41363
437195,Uno,Hettesheimer,Engineer,1993-05-18,40000
260393,Jongsuk,Matheson,Senior Engineer,1993-05-17,79535
32797,Martial,Ginesta,Senior Engineer,1993-05-17,63195
461958,Mohit,Slobodova,Senior Staff,1993-05-17,72109
464366,Demos,Krupka,Senior Engineer,1993-05-17,69835
239172,Yinghua,Picel,Senior Staff,1993-05-17,42065
412644,Gritta,Kropatsch,Staff,1993-05-17,56090
99687,Barna,Yavatkar,Senior Engineer,1993-05-17,46524
497044,Nikolaus,Cannane,Senior Engineer,1993-05-17,77360
279649,Rajmohan,Dolinsky,Senior Staff,1993-05-17,40000
288578,Boguslaw,Birrer,Senior Staff,1993-05-17,54156
256299,Chikako,Middleton,Senior Staff,1993-05-16,58177
63088,Aleksander,Chepyzhov,Senior Staff,1993-05-16,63470
277033,Paloma,Thorelli,Senior Engineer,1993-05-16,50293
469770,Yongmin,Lieberherr,Senior Staff,1993-05-16,41243
86211,Shih,Vanwelkenhuysen,Senior Engineer,1993-05-16,55822
477543,Alexius,Pouyioutas,Senior Engineer,1993-05-16,40000
23554,Toshiki,Bail,Senior Engineer,1993-05-16,53968
39375,Yagil,Schurmann,Senior Staff,1993-05-16,75545
21547,Fatemeh,Crooks,Engineer,1993-05-16,40000
431588,Kannan,Ranum,Senior Staff,1993-05-16,40000
21692,Reinhard,Hitomi,Senior Engineer,1993-05-16,57798
478045,Guoxiang,Hanratty,Senior Staff,1993-05-16,40000
458948,Mang,Boissier,Senior Staff,1993-05-16,58525
479307,Ennio,Cappelletti,Senior Staff,1993-05-16,40786
69790,Werner,Leslie,Staff,1993-05-15,47137
451366,Sudhanshu,Heystek,Technique Leader,1993-05-15,55780
243716,Abdulah,Denos,Technique Leader,1993-05-15,44261
416768,Yuchang,Chelton,Senior Engineer,1993-05-15,40000
91932,Zhenhua,Crooks,Senior Engineer,1993-05-15,40000
265829,Demos,Menhoudj,Senior Staff,1993-05-15,56486
45698,Sanjoy,Melichar,Senior Staff,1993-05-15,72382
23363,Jacqueline,Zeleznik,Staff,1993-05-15,47315
93416,Naftaly,Flowers,Senior Staff,1993-05-15,69930
258901,King,Keirsey,Senior Engineer,1993-05-15,40000
26153,Reuven,Bernini,Senior Engineer,1993-05-14,40000
453241,Utpal,Openshaw,Engineer,1993-05-14,51175
16852,Yefim,Fontet,Senior Engineer,1993-05-14,48864
478058,Collette,Akazan,Senior Staff,1993-05-14,88043
62847,Candido,Rijsenbrij,Technique Leader,1993-05-14,40000
485069,Alassane,Riexinger,Senior Engineer,1993-05-14,42684
400400,Weiru,Stassinopoulos,Senior Engineer,1993-05-14,59843
280711,Tua,Qiwen,Senior Staff,1993-05-14,43899
278938,Laurentiu,Cesareni,Senior Engineer,1993-05-14,50684
54685,Marek,Georgatos,Engineer,1993-05-14,60559
496623,Peer,Honglei,Senior Staff,1993-05-14,83404
209997,Nevin,Servi,Engineer,1993-05-13,40000
274554,Sakthirel,Rattan,Engineer,1993-05-13,56199
64657,Jianhui,Duclos,Engineer,1993-05-13,60000
37259,Gen,Tanemo,Senior Engineer,1993-05-13,40000
498056,Berhard,Tsunoo,Engineer,1993-05-13,77564
248885,Xiong,Kieras,Senior Staff,1993-05-12,82421
453504,Selwyn,Demke,Senior Staff,1993-05-12,78301
231919,Sanjit,Lamma,Senior Engineer,1993-05-12,45267
101949,Foong,Pettis,Senior Engineer,1993-05-12,49621
431304,Yuuichi,Zeleznik,Senior Engineer,1993-05-12,50331
243167,Flemming,Cusworth,Senior Engineer,1993-05-12,60313
64510,Sachio,Radwan,Engineer,1993-05-12,57060
37851,Lidong,Vecchi,Senior Engineer,1993-05-12,40000
260418,Alejandro,Pezzoli,Senior Engineer,1993-05-12,40000
467472,Idoia,Hooghiemstra,Engineer,1993-05-12,44504
83125,Frederique,Staudhammer,Senior Engineer,1993-05-12,47582
400514,Baruch,Curless,Senior Engineer,1993-05-11,40000
222621,Xudong,Melter,Staff,1993-05-11,55850
415741,Anneli,Suwa,Senior Engineer,1993-05-11,64261
11647,Magy,Nitsche,Senior Engineer,1993-05-11,40000
30851,Ortrun,Castellani,Senior Staff,1993-05-11,73710
209187,Shigeaki,Usery,Senior Staff,1993-05-11,54680
105239,Bartek,Perl,Staff,1993-05-11,68174
259707,Rosella,Perin,Engineer,1993-05-11,67866
279207,Zorica,Birch,Senior Engineer,1993-05-11,41372
205713,Gennady,Makinen,Senior Engineer,1993-05-10,42447
270103,Edwin,Melski,Senior Engineer,1993-05-10,53869
46587,Macha,Baaleh,Staff,1993-05-10,80392
214921,Hsiangchu,Byoun,Engineer,1993-05-10,51987
37413,Jagoda,Gill,Engineer,1993-05-10,40000
286412,Adas,Bresenham,Engineer,1993-05-10,40000
62892,Gadiel,Muniz,Staff,1993-05-10,41613
295149,Badri,Swan,Engineer,1993-05-10,43210
407136,Pasqua,Cardazo,Senior Staff,1993-05-10,48085
107990,Christoper,Puppo,Senior Staff,1993-05-10,57973
415921,Fayez,Lambe,Senior Staff,1993-05-09,40000
16986,Hirochika,Gecseg,Senior Engineer,1993-05-09,61653
60518,Ziya,Biran,Staff,1993-05-09,48127
267356,JoAnne,Sury,Senior Engineer,1993-05-09,63968
21851,Falguni,Budinsky,Senior Staff,1993-05-09,68104
283673,Tadanori,Litecky,Senior Engineer,1993-05-09,71919
490182,Hironoby,Tetzlaff,Staff,1993-05-09,103779
56893,Jixiang,Bhattacharjee,Senior Engineer,1993-05-09,46303
20606,Marjo,Speer,Senior Staff,1993-05-09,40000
264126,Toshiki,Thimonier,Assistant Engineer,1993-05-09,71356
254963,Neven,Bharadwaj,Senior Engineer,1993-05-09,48955
480656,Genki,Colorni,Senior Staff,1993-05-09,47192
270973,Malu,Kalloufi,Senior Engineer,1993-05-08,59700
99022,Golgen,Wilfing,Senior Engineer,1993-05-08,52234
261978,Mahendra,Willoner,Senior Engineer,1993-05-08,40000
498031,Mircea,Shackel,Senior Engineer,1993-05-08,40000
67198,Fuqing,Schahn,Staff,1993-05-08,61371
82568,Giri,Flanders,Senior Staff,1993-05-08,66444
73539,Renee,Serot,Engineer,1993-05-08,49459
298087,Huican,Pluym,Senior Engineer,1993-05-08,47091
59611,Wanqing,Fraisse,Senior Staff,1993-05-08,85607
61788,Frederique,Matzke,Staff,1993-05-08,60196
452061,Ramya,Tramer,Senior Staff,1993-05-08,63936
456101,Masako,Krone,Senior Engineer,1993-05-08,40000
79876,Randy,Feinberg,Senior Staff,1993-05-08,45595
217299,Martins,Gill,Engineer,1993-05-08,56881
50857,Houman,Schmiedel,Senior Staff,1993-05-08,55339
468272,Aria,Baak,Senior Engineer,1993-05-07,58436
473445,Koldo,Janetzko,Senior Staff,1993-05-07,81479
420358,Huei,Ressouche,Senior Staff,1993-05-07,54940
109675,Peer,McConalogue,Senior Staff,1993-05-07,40000
22776,Ekawit,Whitcomb,Senior Staff,1993-05-07,54775
24034,Murthy,Validov,Senior Engineer,1993-05-07,40000
233837,Filipp,Luef,Senior Engineer,1993-05-06,40000
65487,Shalesh,Cools,Senior Staff,1993-05-06,54436
236290,Ingmar,Sichman,Engineer,1993-05-06,40000
434602,Maja,Angel,Senior Engineer,1993-05-06,49350
419787,Shahar,Bahl,Senior Engineer,1993-05-06,40000
82530,Ioana,Morton,Staff,1993-05-06,40000
221663,Parto,Pileggi,Senior Staff,1993-05-06,40000
45895,Sajjad,Vural,Staff,1993-05-06,53341
47997,Babette,Botman,Senior Engineer,1993-05-06,45570
26488,Zdislav,Perly,Staff,1993-05-06,63394
219251,Gian,Braunschweig,Staff,1993-05-05,57521
222339,Junichi,Grabner,Engineer,1993-05-05,44548
251709,Dmitry,Lorin,Senior Staff,1993-05-05,40000
433015,Mohd,Braccini,Engineer,1993-05-05,54709
407964,Zdislav,Pelz,Technique Leader,1993-05-05,49913
418605,Flemming,Kornatzky,Engineer,1993-05-05,56402
264636,Kwangsub,Stassinopoulos,Senior Staff,1993-05-05,50476
474981,Baoqiu,Danner,Senior Engineer,1993-05-05,49225
212911,Chiranjit,Griswold,Senior Engineer,1993-05-05,54019
210341,Tesuro,Ranon,Senior Staff,1993-05-05,76767
448475,Marl,Braunmuhl,Senior Staff,1993-05-05,40000
457196,Sanjiv,Chachaty,Senior Staff,1993-05-05,40000
259519,Jongsuk,Sambasivam,Senior Engineer,1993-05-05,46753
426928,Kauko,Georgatos,Staff,1993-05-05,69560
495844,Fumiko,Impagliazzo,Senior Staff,1993-05-04,69457
289736,Duri,Ghelli,Engineer,1993-05-04,46958
20006,Geoff,Birnbaum,Senior Engineer,1993-05-04,60279
43737,Debatosh,Beerel,Senior Engineer,1993-05-04,62498
220872,Soenke,Berztiss,Technique Leader,1993-05-04,40000
282508,Juyoung,Merel,Engineer,1993-05-04,54130
413278,Utz,Felder,Senior Engineer,1993-05-04,40000
215248,Dmitri,Sinicrope,Senior Engineer,1993-05-04,46523
41628,Josyula,Claffy,Senior Staff,1993-05-04,51886
39220,Dinah,Showalter,Senior Engineer,1993-05-04,46193
494587,Amstein,Bridgland,Senior Engineer,1993-05-04,54637
453308,Claude,Zeleznik,Senior Staff,1993-05-03,40000
418561,Younwoo,Andreotta,Senior Staff,1993-05-03,45156
25085,Tran,Usery,Senior Staff,1993-05-03,69009
10795,Supot,Naudin,Staff,1993-05-03,84206
483410,Gor,Haraldson,Senior Engineer,1993-05-03,40000
469502,Xiaoqiang,Lung,Engineer,1993-05-03,43480
269811,Khoa,Jansch,Staff,1993-05-03,81970
206000,Atreye,Schapire,Senior Staff,1993-05-03,74177
413304,Iara,Cronau,Senior Staff,1993-05-03,47420
254950,Sachar,Moffat,Senior Engineer,1993-05-03,46725
415404,Zhongwei,Gonthier,Engineer,1993-05-03,40000
99981,Rimon,Grandbois,Engineer,1993-05-03,48230
414791,Junichi,Litzler,Senior Staff,1993-05-03,42066
65715,Nevin,Gniady,Senior Engineer,1993-05-02,47221
290981,Mona,Nooteboom,Senior Engineer,1993-05-02,40000
404597,Aris,Fiebach,Senior Staff,1993-05-02,50488
105810,Subhankar,Shihab,Senior Engineer,1993-05-02,49644
228237,Chanjung,Vakili,Senior Engineer,1993-05-02,47934
478012,Mostafa,Leivant,Senior Staff,1993-05-02,52664
214796,Leah,Cronau,Senior Staff,1993-05-02,77345
462849,Tadahiro,Pintelas,Senior Staff,1993-05-02,66969
271604,Phillip,Bael,Engineer,1993-05-02,40000
84994,Seongbae,Haraldson,Senior Staff,1993-05-02,40000
210644,Hsiangchu,Panangaden,Senior Staff,1993-05-02,48971
17745,Hatem,Schreiter,Senior Engineer,1993-05-02,40000
270651,Amstein,Passino,Senior Engineer,1993-05-01,40000
401522,Richard,Stifter,Senior Staff,1993-05-01,94902
252939,Toshiki,Cullers,Senior Staff,1993-05-01,75307
469839,Godehard,Luga,Senior Engineer,1993-05-01,48823
417915,Danai,Quadeer,Senior Staff,1993-05-01,60652
262392,Teiji,Majewski,Senior Engineer,1993-05-01,46924
475663,Mamdouh,Borstler,Senior Engineer,1993-05-01,42884
407219,Ramachenga,Eldridge,Engineer,1993-05-01,61854
425489,Toshimi,Nicolson,Senior Engineer,1993-05-01,41329
